      4.84999990     19.37638651     21.82870564     18.24838086     13.22990556      8.55271632      0.00000000      0.00000000      9.23166045     15.05769784     20.72293626
      4.90000010     19.46470335     22.09761462     18.47124364     13.37165619      8.59845204      0.00000000      0.00000000      9.31940642     15.22925990     20.99017080
      4.95000029     19.59105469     22.42785590     18.61786313     13.49746351      8.68569776      0.00000000      0.00000000      9.42411224     15.40265452     21.42165510
      5.00000000     19.86365855     22.73154335     18.76647141     13.63221528      8.77402853      0.00000000      0.00000000      9.54764716     15.53589385     21.70452068
      5.05000019     20.52048247     22.94695298     18.91877017     13.75963528      8.89233253      0.00000000      0.00000000      9.61348922     15.69449323     21.98322748
      5.09999990     21.04356482     23.15400938     19.11129817     13.87553786      8.94114877      0.00000000      0.00000000      9.70657284     15.84502367     22.13852764
      5.15000010     21.31593509     23.33796885     19.26897296     14.01726996      8.97735887      0.00000000      0.00000000      9.79500366     16.00538038     22.35120668
      5.20000029     21.62972537     23.52061637     19.44482337     14.16440128      9.05961616      0.00000000      0.00000000      9.89896199     16.11741576     22.60708497
      5.25000000     21.69037332     23.85127016     19.71337412     14.30609229      9.10673668      0.00000000      0.00000000      9.97425244     16.23217400     23.03113909
      5.30000019     21.56239491     24.17245709     19.89958636     14.44434748      9.17078303      0.00000000      0.00000000     10.07246592     16.38539347     23.25615305
      5.34999990     21.72477202     24.37483709     20.10778603     14.58644021      9.23659840      0.00000000      0.00000000     10.17019734     16.50960074     23.46901322
      5.40000010     21.96759380     24.67979647     20.31813045     14.74205585      9.30877159      0.00000000      0.00000000     10.26025875     16.61387838     23.68152336
      5.45000029     22.12359501     24.92306692     20.49171969     14.88208758      9.39898038      0.00000000      0.00000000     10.34513938     16.74853065     23.82006688
      5.50000000     22.14776980     25.07709382     20.67290880     15.03412509      9.46788045      0.00000000      0.00000000     10.41992638     16.90957609     24.03228798
      5.55000019     22.13479342     25.35316342     20.89046990     15.15275954      9.54052989      0.00000000      0.00000000     10.49799632     17.10110890     24.13277650
      5.59999990     22.24035292     25.48306487     21.10386268     15.29137042      9.57589240      0.00000000      0.00000000     10.56846896     17.29808730     24.30368909
      5.65000010     22.26906705     25.65754326     21.35116195     15.42530928      9.63190322      0.00000000      0.00000000     10.62614557     17.47069361     24.57215278
      5.70000029     22.65702074     25.86819208     21.51034269     15.55882988      9.69268132      0.00000000      0.00000000     10.69813019     17.62136862     24.77335855
      5.75000000     23.02166546     26.19691242     21.68953806     15.70164877      9.78769928      0.00000000      0.00000000     10.79371014     17.76589743     24.89162948
      5.80000019     23.24608175     26.50156727     21.89603840     15.85718267      9.88629810      0.00000000      0.00000000     10.89395118     17.95485115     25.19982441
      5.84999990     24.07646282     26.50030676     22.09568411     15.99504810      9.99144431      0.00000000      0.00000000     10.96930185     18.09956863     25.44750130
      5.90000010     24.39933622     26.56435521     22.28611300     16.12640731     10.07662154      0.00000000      0.00000000     11.05185782     18.29020789     25.69679057
      5.95000029     24.49007391     26.73967320     22.48372489     16.28177568     10.13958177      0.00000000      0.00000000     11.15267325     18.44741421     25.91277208
      6.00000000     24.06024114     27.22066401     22.71251917     16.40548235     10.21743284      0.00000000      0.00000000     11.21195666     18.59360379     26.20611660
      6.05000019     24.90610212     27.09442435     22.94752482     16.53421150     10.30343982      0.00000000      0.00000000     11.27456438     18.77195722     26.36676558
      6.09999990     24.25102746     27.33641252     23.19917425     16.69511341     10.34432648      0.00000000      0.00000000     11.32441773     18.90689333     26.67666519
      6.15000010     24.52415988     27.50631888     23.36905851     16.84275661     10.46849497      0.00000000      0.00000000     11.40474079     19.07272701     26.85886708
      6.20000029     24.56158135     27.66623214     23.65830110     16.97394189     10.55052536      0.00000000      0.00000000     11.49080676     19.21424468     26.98010035
      6.25000000     24.62583915     27.74768274     23.93687682     17.09539752     10.61872019      0.00000000      0.00000000     11.57093713     19.38978049     27.34137070
      6.30000019     24.61979531     27.81924815     24.20039378     17.24838445     10.66494680      0.00000000      0.00000000     11.61748236     19.58037396     27.64469898
      6.34999990     24.70022046     28.02642438     24.47682159     17.38695205     10.75086933      0.00000000      0.00000000     11.71057557     19.70826745     27.82646341
      6.40000010     25.14333221     28.08261732     24.78917755     17.52099475     10.85506644      0.00000000      0.00000000     11.74819661     19.87946795     28.07660433
      6.45000029     24.47331714     28.40493402     24.96144441     17.65664284     10.97195595      0.00000000      0.00000000     11.84878566     20.07173145     28.10602513
      6.50000000     24.83050382     28.69798178     25.15716859     17.81219250     11.04625602      0.00000000      0.00000000     11.93180645     20.24482160     28.30145584
      6.55000019     25.14454849     28.96753802     25.35308701     17.93694599     11.11379937      0.00000000      0.00000000     11.97471899     20.37374400     28.60886548
      6.59999990     25.39080337     29.20103396     25.64128171     18.05455794     11.18502184      0.00000000      0.00000000     12.04883685     20.58215507     28.76454385
      6.65000010     25.62382960     29.33755784     25.80645500     18.19424595     11.23810471      0.00000000      0.00000000     12.13401151     20.73226517     29.18694188
      6.70000029     25.70558085     29.43457928     26.08396873     18.30737439     11.29804431      0.00000000      0.00000000     12.24144647     20.90793753     29.36578070
      6.75000000     25.87828763     29.54573552     26.28227260     18.43600546     11.37829098      0.00000000      0.00000000     12.33779992     21.02636279     29.57768270
      6.80000019     26.18193495     29.83053322     26.43994018     18.57837881     11.49399695      0.00000000      0.00000000     12.43738585     21.14907157     29.67028838
      6.84999990     26.53271243     30.00586855     26.65160995     18.70665042     11.56032787      0.00000000      0.00000000     12.54781156     21.28057744     30.02445968
      6.90000010     26.48536292     30.14792486     26.81714106     18.85915040     11.67183944      0.00000000      0.00000000     12.65413356     21.42590013     30.36036286
      6.95000029     26.67979176     30.17861319     27.03048569     18.97114070     11.80637578      0.00000000      0.00000000     12.76113870     21.58446195     30.61758266
      7.00000000     26.76907405     30.49977744     27.22835599     19.09938432     11.86093075      0.00000000      0.00000000     12.85661871     21.73487966     30.88585517
      7.05000019     26.92563186     30.77365737     27.49225472     19.21324331     11.97135588      0.00000000      0.00000000     12.92193759     21.87381355     31.02369578
      7.09999990     27.15020833     30.88221949     27.71177193     19.31919313     12.04114376      0.00000000      0.00000000     12.96793048     22.05166222     31.07202235
      7.15000010     26.96187394     31.04358162     27.94462878     19.44910532     12.13391606      0.00000000      0.00000000     12.98454024     22.22796119     31.34721010
      7.20000029     26.80779248     31.24955452     28.24123744     19.57995815     12.17908649      0.00000000      0.00000000     13.08552559     22.39266063     31.68396955
      7.25000000     27.22194005     31.36276304     28.39930137     19.71201072     12.24640999      0.00000000      0.00000000     13.16730768     22.55724534     31.96413794
      7.30000019     27.47981517     31.68668453     28.55204258     19.83873626     12.30264808      0.00000000      0.00000000     13.22867052     22.71931867     32.24246583
      7.34999990     27.58930134     31.68507801     28.71668149     19.99055464     12.43596633      0.00000000      0.00000000     13.30922750     22.86230123     32.56484871
      7.40000010     27.80421628     31.77310821     28.93534109     20.14021592     12.49343811      0.00000000      0.00000000     13.34202817     23.02310532     32.96860086
      7.45000029     27.90525488     31.97147586     29.17832277     20.29553850     12.51701681      0.00000000      0.00000000     13.46757331     23.15402507     33.08903462
      7.50000000     28.27654359     32.25390865     29.43998761     20.42554540     12.62093750      0.00000000      0.00000000     13.55083581     23.29380724     33.31919437
      7.55000019     28.43738615     32.45908163     29.66682598     20.54961680     12.64841968      0.00000000      0.00000000     13.59597693     23.46325396     33.58077017
      7.59999990     28.65970627     32.52144188     29.89061810     20.66481274     12.70060481      0.00000000      0.00000000     13.65742733     23.61250449     33.80658407
